GO.ID	Description	p.Val	FDR	Phenotype	Genes
NEGATIVE REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905208	negative regulation of cardiocyte differentiation	0.006965783116063301	0.006965783116063301	+1	EGFR,SMAD4
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.4	Resolution of D-loop Structures through Holliday Junction Intermediates	0.006965783116063301	0.006965783116063301	+1	ATM,BRCA1,BRCA2
POSITIVE REGULATION OF CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	0.006965783116063301	0.006965783116063301	+1	FOXA1,FOXA2
ANOIKIS%GOBP%GO:0043276	anoikis	0.006965783116063301	0.006965783116063301	+1	PIK3CA,STK11
INLA-MEDIATED ENTRY OF LISTERIA MONOCYTOGENES INTO HOST CELLS%REACTOME DATABASE ID RELEASE 81%8876493	InlA-mediated entry of Listeria monocytogenes into host cells	0.006965783116063301	0.006965783116063301	+1	CTNNB1,CDH1
POSITIVE REGULATION OF NEURON APOPTOTIC PROCESS%GOBP%GO:0043525	positive regulation of neuron apoptotic process	0.006965783116063301	0.006965783116063301	+1	NF1,FBXW7,CTNNB1
PI5P REGULATES TP53 ACETYLATION%REACTOME%R-HSA-6811555.3	PI5P Regulates TP53 Acetylation	0.006965783116063301	0.006965783116063301	+1	TP53,EP300
CHONDROCYTE DIFFERENTIATION%GOBP%GO:0002062	chondrocyte differentiation	0.006965783116063301	0.006965783116063301	+1	RUNX1,SOX9,FGFR3
RESPONSE TO ESTROGEN%GOBP%GO:0043627	response to estrogen	0.006965783116063301	0.006965783116063301	+1	GATA3,AR,EP300
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055010	ventricular cardiac muscle tissue morphogenesis	0.006965783116063301	0.006965783116063301	+1	NOTCH1,FGFR2,SMAD4
EMBRYONIC DIGESTIVE TRACT MORPHOGENESIS%GOBP%GO:0048557	embryonic digestive tract morphogenesis	0.006965783116063301	0.006965783116063301	+1	PDGFRA,FGFR2
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	monoubiquitinated protein deubiquitination	0.006965783116063301	0.006965783116063301	+1	BAP1,USP9X
POLYCYSTIC KIDNEY DISEASE PATHWAY%WIKIPATHWAYS_20240510%WP2571%HOMO SAPIENS	Polycystic kidney disease pathway	0.0071867879578954115	0.0071867879578954115	+1	CTNNB1,STK11,BRAF,CCND1
NEPHRON DEVELOPMENT%GOBP%GO:0072006	nephron development	0.0071867879578954115	0.0071867879578954115	+1	GATA3,SOX9,WT1,PDGFRA
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	Gastrin_CCK2R_240212	0.0072884355752798275	0.0072884355752798275	+1	CTNNB1,CDH1,MAP2K4,BRAF,PTPN11
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206	G1 S Transition	0.0072884355752798275	0.0072884355752798275	+1	RB1,CDKN1B,CCND1,CDKN1A,PPP2R1A
RESOLUTION OF D-LOOP STRUCTURES%REACTOME DATABASE ID RELEASE 81%5693537	Resolution of D-Loop Structures	0.007397653977500956	0.007397653977500956	+1	ATM,BRCA1,BRCA2
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	nephron tubule development	0.007397653977500956	0.007397653977500956	+1	GATA3,SOX9,WT1
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	mesonephros development	0.007397653977500956	0.007397653977500956	+1	GATA3,WT1,FGFR2
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY	0.007397653977500956	0.007397653977500956	+1	EGFR,CTNNB1,HGF
ANTERIOR/POSTERIOR AXIS SPECIFICATION%GOBP%GO:0009948	anterior/posterior axis specification	0.007397653977500956	0.007397653977500956	+1	TBX3,WT1,FOXA2
POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904358	positive regulation of telomere maintenance via telomere lengthening	0.007397653977500956	0.007397653977500956	+1	CTNNB1,ATM,ATR
INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.007397653977500956	0.007397653977500956	+1	TP53,STK11,EP300
T CELL ACTIVATION SARS COV 2%WIKIPATHWAYS_20240510%WP5098%HOMO SAPIENS	T cell activation SARS CoV 2	0.007397653977500956	0.007397653977500956	+1	PTEN,CDKN2A,CCND1,CDKN1A
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	CD40 CD40L signaling	0.007397653977500956	0.007397653977500956	+1	PIK3CA,MAP2K4,PIK3CG
EPITHELIUM MIGRATION%GOBP%GO:0090132	epithelium migration	0.007397653977500956	0.007397653977500956	+1	PIK3CA,KIT,SMAD4,EGR3
SIGNALING BY FGFR%REACTOME%R-HSA-190236.4	Signaling by FGFR	0.007397653977500956	0.007397653977500956	+1	PIK3CA,BRAF,PPP2R1A,PTPN11
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.2	LXRs regulate gene expression linked to cholesterol transport and efflux	0.007397653977500956	0.007397653977500956	+1	EP300,TBL1XR1,NCOR1
PI3K CASCADE%REACTOME%R-HSA-109704.7	PI3K Cascade	0.007397653977500956	0.007397653977500956	+1	PIK3CA,FLT3,PTPN11
SMAD2 SMAD3:SMAD4 HETEROTRIMER REGULATES TRANSCRIPTION%REACTOME%R-HSA-2173796.6	SMAD2 SMAD3:SMAD4 heterotrimer regulates transcription	0.007397653977500956	0.007397653977500956	+1	EP300,SMAD4,SMAD2
NEGATIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045833	negative regulation of lipid metabolic process	0.007397653977500956	0.007397653977500956	+1	FBXW7,SOX9,BRCA1,NCOR1
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	cellular response to decreased oxygen levels	0.007397653977500956	0.007397653977500956	+1	TP53,VHL,NOTCH1,NFE2L2
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	nuclear chromosome segregation	0.007535713723833743	0.007535713723833743	+1	PTEN,RB1,STAG2,CHEK2,SMC1A,SMC3
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	Validated targets of C-MYC transcriptional activation	0.0077204240395473715	0.0077204240395473715	+1	TP53,NPM1,EP300,SMAD4
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME%R-HSA-2559582.4	Senescence-Associated Secretory Phenotype (SASP)	0.0077204240395473715	0.0077204240395473715	+1	CDKN2A,CDKN1B,CDKN1A,CDKN2C
REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010821	regulation of mitochondrion organization	0.007878601312241103	0.007878601312241103	+1	TP53,FBXW7,HGF,LRRK2,EP300
POSITIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0060391	positive regulation of SMAD protein signal transduction	0.007900452730432562	0.007900452730432562	+1	SMAD4,TGFBR2,ACVR2A
PID_HEDGEHOG_GLI_PATHWAY%MSIGDB_C2%PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY	0.007900452730432562	0.007900452730432562	+1	FOXA2,SIN3A,SPOP
ROOF OF MOUTH DEVELOPMENT%GOBP%GO:0060021	roof of mouth development	0.007900452730432562	0.007900452730432562	+1	SMAD4,TGFBR2,SMAD2
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	negative regulation of smooth muscle cell proliferation	0.007900452730432562	0.007900452730432562	+1	PTEN,CDKN1B,CDKN1A
OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20240510%WP3941%HOMO SAPIENS	Oxidative damage response	0.007900452730432562	0.007900452730432562	+1	MAP2K4,CDKN1B,CDKN1A
VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2	Validated transcriptional targets of AP1 family members Fra1 and Fra2	0.007900452730432562	0.007900452730432562	+1	CDKN2A,EP300,CCND1
APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME%R-HSA-111465.5	Apoptotic cleavage of cellular proteins	0.007900452730432562	0.007900452730432562	+1	APC,CTNNB1,CDH1
LIVER DEVELOPMENT%GOBP%GO:0001889	liver development	0.007900452730432562	0.007900452730432562	+1	NF1,CEBPA,ARID5B
HDR THROUGH SINGLE STRAND ANNEALING (SSA)%REACTOME%R-HSA-5685938.3	HDR through Single Strand Annealing (SSA)	0.007900452730432562	0.007900452730432562	+1	ATM,BRCA1,ATR
REGULATION OF OSSIFICATION%GOBP%GO:0030278	regulation of ossification	0.00797383978304836	0.00797383978304836	+1	NOTCH1,SOX9,PTPN11,ACVR2A
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	determination of left/right symmetry	0.00797383978304836	0.00797383978304836	+1	NOTCH1,TGFBR2,SOX17,SMAD2
HCMV EARLY EVENTS%REACTOME DATABASE ID RELEASE 81%9609690	HCMV Early Events	0.00797383978304836	0.00797383978304836	+1	EGFR,TBL1XR1,NCOR1,EZH2
REGULATION OF CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:1901722	regulation of cell proliferation involved in kidney development	0.008182936226708943	0.008182936226708943	+1	GATA3,WT1
VINDESINE ACTION PATHWAY%SMPDB%SMP0000438	Vindesine Action Pathway	0.008182936226708943	0.008182936226708943	+1	TP53,CDKN1A
BONE GROWTH%GOBP%GO:0098868	bone growth	0.008182936226708943	0.008182936226708943	+1	SOX9,FGFR3
MYELIN MAINTENANCE%GOBP%GO:0043217	myelin maintenance	0.008182936226708943	0.008182936226708943	+1	PTEN,PRX
PERICARDIUM DEVELOPMENT%GOBP%GO:0060039	pericardium development	0.008182936226708943	0.008182936226708943	+1	NOTCH1,WT1
RUNX1 AND FOXP3 CONTROL THE DEVELOPMENT OF REGULATORY T LYMPHOCYTES (TREGS)%REACTOME DATABASE ID RELEASE 81%8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.008182936226708943	0.008182936226708943	+1	RUNX1,CBFB
METANEPHRIC NEPHRON MORPHOGENESIS%GOBP%GO:0072273	metanephric nephron morphogenesis	0.008182936226708943	0.008182936226708943	+1	SOX9,WT1
BIOCARTA_RB_PATHWAY%MSIGDB_C2%BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	0.008182936226708943	0.008182936226708943	+1	RB1,ATM
SIGNALING BY PDGFRA TRANSMEMBRANE, JUXTAMEMBRANE AND KINASE DOMAIN MUTANTS%REACTOME%R-HSA-9673767.2	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	0.008182936226708943	0.008182936226708943	+1	PIK3CA,PDGFRA
REGULATION OF NEPHRON TUBULE EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0072182	regulation of nephron tubule epithelial cell differentiation	0.008182936226708943	0.008182936226708943	+1	GATA3,CTNNB1
REGULATION OF MESENCHYMAL STEM CELL DIFFERENTIATION%GOBP%GO:2000739	regulation of mesenchymal stem cell differentiation	0.008182936226708943	0.008182936226708943	+1	SOX9,PDGFRA
SIGNALING BY PDGFRA EXTRACELLULAR DOMAIN MUTANTS%REACTOME%R-HSA-9673770.2	Signaling by PDGFRA extracellular domain mutants	0.008182936226708943	0.008182936226708943	+1	PIK3CA,PDGFRA
MESENCHYMAL TO EPITHELIAL TRANSITION%GOBP%GO:0060231	mesenchymal to epithelial transition	0.008182936226708943	0.008182936226708943	+1	GATA3,WT1
VINCRISTINE ACTION PATHWAY%SMPDB%SMP0000437	Vincristine Action Pathway	0.008182936226708943	0.008182936226708943	+1	TP53,CDKN1A
LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972	left/right pattern formation	0.008214329163613757	0.008214329163613757	+1	NOTCH1,TGFBR2,SOX17,SMAD2
HEPATICOBILIARY SYSTEM DEVELOPMENT%GOBP%GO:0061008	hepaticobiliary system development	0.008312765302002149	0.008312765302002149	+1	NF1,CEBPA,ARID5B
BONE MORPHOGENESIS%GOBP%GO:0060349	bone morphogenesis	0.008312765302002149	0.008312765302002149	+1	SOX9,FGFR2,FGFR3
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	renal tubule development	0.008312765302002149	0.008312765302002149	+1	GATA3,SOX9,WT1
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	fibroblast growth factor receptor signaling pathway	0.008312765302002149	0.008312765302002149	+1	FGFR2,FGFR3,PTPN11
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	regulation of vascular associated smooth muscle cell proliferation	0.008312765302002149	0.008312765302002149	+1	PTEN,CDKN1B,CDKN1A
REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330	regulation of morphogenesis of an epithelium	0.008312765302002149	0.008312765302002149	+1	GATA3,SOX9,HGF
PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422	peripheral nervous system development	0.008312765302002149	0.008312765302002149	+1	NF1,RUNX1,PRX
SISTER CHROMATID SEGREGATION%GOBP%GO:0000819	sister chromatid segregation	0.008364092271935174	0.008364092271935174	+1	RB1,STAG2,CHEK2,SMC1A,SMC3
GLUCOCORTICOID RECEPTOR REGULATORY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLUCOCORTICOID RECEPTOR REGULATORY NETWORK	Glucocorticoid receptor regulatory network	0.008503447398813665	0.008503447398813665	+1	TP53,GATA3,EP300,CDKN1A
TISSUE MIGRATION%GOBP%GO:0090130	tissue migration	0.008503447398813665	0.008503447398813665	+1	PIK3CA,KIT,SMAD4,EGR3
REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000779	regulation of double-strand break repair	0.00880607790562473	0.00880607790562473	+1	ARID1A,PBRM1,POLQ,SETD2,ATR
TOLL LIKE RECEPTOR 4 (TLR4) CASCADE%REACTOME DATABASE ID RELEASE 81%166016	Toll Like Receptor 4 (TLR4) Cascade	0.00880607790562473	0.00880607790562473	+1	TP53,MAP2K4,TLR4,PPP2R1A,PTPN11
REGULATION OF BETA-CELL DEVELOPMENT%REACTOME DATABASE ID RELEASE 81%186712	Regulation of beta-cell development	0.00880607790562473	0.00880607790562473	+1	NOTCH1,EP300,FOXA2
INFLAMMATORY BOWEL DISEASE SIGNALING%WIKIPATHWAYS_20240510%WP5198%HOMO SAPIENS	Inflammatory bowel disease signaling	0.00880607790562473	0.00880607790562473	+1	GATA3,TLR4,SMAD2
FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660	female sex differentiation	0.00880607790562473	0.00880607790562473	+1	TBX3,KIT,PDGFRA
IRS-MEDIATED SIGNALLING%REACTOME DATABASE ID RELEASE 81%112399	IRS-mediated signalling	0.00880607790562473	0.00880607790562473	+1	PIK3CA,FLT3,PTPN11
CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69202	Cyclin E associated events during G1 S transition	0.00880607790562473	0.00880607790562473	+1	RB1,CDKN1B,CCND1,CDKN1A
OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 81%5689896	Ovarian tumor domain proteases	0.00880607790562473	0.00880607790562473	+1	TP53,PTEN,APC
CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954	central nervous system neuron development	0.00880607790562473	0.00880607790562473	+1	PTEN,ARHGAP35,FGFR2
TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%381340	Transcriptional regulation of white adipocyte differentiation	0.00880607790562473	0.00880607790562473	+1	CEBPA,EP300,TBL1XR1,NCOR1
PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY	0.00880607790562473	0.00880607790562473	+1	NOTCH1,CTNNB1,CCND1
SIGNALING BY SCF-KIT%REACTOME DATABASE ID RELEASE 81%1433557	Signaling by SCF-KIT	0.00880607790562473	0.00880607790562473	+1	PIK3CA,KIT,PTPN11
PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105	peptidyl-serine phosphorylation	0.00880607790562473	0.00880607790562473	+1	ATM,LRRK2,TAF1,ATR
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR signaling pathway	0.00880607790562473	0.00880607790562473	+1	BRCA2,PPP2R1A,ATR
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	determination of bilateral symmetry	0.009136586075731125	0.009136586075731125	+1	NOTCH1,TGFBR2,SOX17,SMAD2
SPECIFICATION OF SYMMETRY%GOBP%GO:0009799	specification of symmetry	0.009136586075731125	0.009136586075731125	+1	NOTCH1,TGFBR2,SOX17,SMAD2
PROGRAMMED CELL DEATH%REACTOME DATABASE ID RELEASE 81%5357801	Programmed Cell Death	0.009345114065302378	0.009345114065302378	+1	TP53,APC,CDKN2A,CTNNB1,CDH1,TLR4
INTERLEUKIN SIGNALING PATHWAY%PANTHER PATHWAY%P00036	Interleukin signaling pathway	0.00935193403736327	0.00935193403736327	+1	PIK3CA,BRAF,CDKN1B,CDKN1A
VINBLASTINE ACTION PATHWAY%SMPDB%SMP0000436	Vinblastine Action Pathway	0.00935193403736327	0.00935193403736327	+1	TP53,CDKN1A
GENES CONTROLLING NEPHROGENESIS%WIKIPATHWAYS_20240510%WP4823%HOMO SAPIENS	Genes controlling nephrogenesis	0.00935193403736327	0.00935193403736327	+1	CTNNB1,WT1,FGFR2
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%R-HSA-69656.6	Cyclin A:Cdk2-associated events at S phase entry	0.00935193403736327	0.00935193403736327	+1	RB1,CDKN1B,CCND1,CDKN1A
METANEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072207	metanephric epithelium development	0.00935193403736327	0.00935193403736327	+1	SOX9,WT1
BIOCARTA_HIF_PATHWAY%MSIGDB_C2%BIOCARTA_HIF_PATHWAY	BIOCARTA_HIF_PATHWAY	0.00935193403736327	0.00935193403736327	+1	VHL,EP300
REGULATION OF CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:1900037	regulation of cellular response to hypoxia	0.00935193403736327	0.00935193403736327	+1	VHL,AJUBA
PTF1A RELATED REGULATORY PATHWAY%WIKIPATHWAYS_20240510%WP4147%HOMO SAPIENS	PTF1A related regulatory pathway	0.00935193403736327	0.00935193403736327	+1	NOTCH1,CTNNB1
STAT3 NUCLEAR EVENTS DOWNSTREAM OF ALK SIGNALING%REACTOME%R-HSA-9701898.3	STAT3 nuclear events downstream of ALK signaling	0.00935193403736327	0.00935193403736327	+1	EP300,SIN3A
TRANSCRIPTIONAL REGULATION OF TESTIS DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%9690406	Transcriptional regulation of testis differentiation	0.00935193403736327	0.00935193403736327	+1	SOX9,WT1
BIOCARTA_ARF_PATHWAY%MSIGDB_C2%BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY	0.00935193403736327	0.00935193403736327	+1	CDKN2A,RB1
VINORELBINE ACTION PATHWAY%SMPDB%SMP0000439	Vinorelbine Action Pathway	0.00935193403736327	0.00935193403736327	+1	TP53,CDKN1A
PID_SMAD2_3PATHWAY%MSIGDB_C2%PID_SMAD2_3PATHWAY	PID_SMAD2_3PATHWAY	0.00935193403736327	0.00935193403736327	+1	SMAD4,SMAD2
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263	positive regulation of canonical Wnt signaling pathway	0.00935193403736327	0.00935193403736327	+1	EGFR,LRRK2,FGFR2,TBL1XR1
NEGATIVE REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046606	negative regulation of centrosome cycle	0.00935193403736327	0.00935193403736327	+1	NPM1,BRCA1
ARTERY MORPHOGENESIS%GOBP%GO:0048844	artery morphogenesis	0.00935193403736327	0.00935193403736327	+1	NF1,NOTCH1,TGFBR2
PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY	PID_RHOA_PATHWAY	0.00935193403736327	0.00935193403736327	+1	PTEN,MAP2K4,CDKN1B
LOCOMOTORY BEHAVIOR%GOBP%GO:0007626	locomotory behavior	0.00935193403736327	0.00935193403736327	+1	PTEN,FOXA2,NCOR1
BIOCARTA_HSWI_SNF_PATHWAY%MSIGDB_C2%BIOCARTA_HSWI_SNF_PATHWAY	BIOCARTA_HSWI_SNF_PATHWAY	0.00935193403736327	0.00935193403736327	+1	ARID1A,NF1
MITRAL VALVE MORPHOGENESIS%GOBP%GO:0003183	mitral valve morphogenesis	0.00935193403736327	0.00935193403736327	+1	NOTCH1,AXIN2
RHO GTPASES ACTIVATE IQGAPS%REACTOME DATABASE ID RELEASE 81%5626467	RHO GTPases activate IQGAPs	0.00935193403736327	0.00935193403736327	+1	CTNNB1,CDH1
HEMATOPOIETIC STEM CELL PROLIFERATION%GOBP%GO:0071425	hematopoietic stem cell proliferation	0.00935193403736327	0.00935193403736327	+1	RUNX1,MECOM
BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY	0.00935193403736327	0.00935193403736327	+1	RB1,EP300,NCOR1
BIOCARTA_CBL_PATHWAY%MSIGDB_C2%BIOCARTA_CBL_PATHWAY	BIOCARTA_CBL_PATHWAY	0.00935193403736327	0.00935193403736327	+1	EGFR,PDGFRA
NEGATIVE REGULATION OF CENTROSOME DUPLICATION%GOBP%GO:0010826	negative regulation of centrosome duplication	0.00935193403736327	0.00935193403736327	+1	NPM1,BRCA1
BIOCARTA_P27_PATHWAY%MSIGDB_C2%BIOCARTA_P27_PATHWAY	BIOCARTA_P27_PATHWAY	0.00935193403736327	0.00935193403736327	+1	RB1,CDKN1B
REGULATION OF CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0062042	regulation of cardiac epithelial to mesenchymal transition	0.00935193403736327	0.00935193403736327	+1	NOTCH1,TGFBR2
AMPLIFICATION AND EXPANSION OF ONCOGENIC PATHWAYS AS METASTATIC TRAITS%WIKIPATHWAYS_20240510%WP3678%HOMO SAPIENS	Amplification and expansion of oncogenic pathways as metastatic traits	0.00935193403736327	0.00935193403736327	+1	VHL,NOTCH1
RIOK1 AND RIOK2 IN EGFR AND PI3K MEDIATED TUMORIGENESIS%WIKIPATHWAYS_20240510%WP3873%HOMO SAPIENS	RIOK1 and RIOK2 in EGFR and PI3K mediated tumorigenesis	0.00935193403736327	0.00935193403736327	+1	PTEN,EGFR
POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	0.00935193403736327	0.00935193403736327	+1	NOTCH1,KIT,EP300
ADRENAL GLAND DEVELOPMENT%GOBP%GO:0030325	adrenal gland development	0.00935193403736327	0.00935193403736327	+1	NF1,WT1
APOPTOTIC CLEAVAGE OF CELL ADHESION PROTEINS%REACTOME DATABASE ID RELEASE 81%351906	Apoptotic cleavage of cell adhesion proteins	0.00935193403736327	0.00935193403736327	+1	CTNNB1,CDH1
HEART LOOPING%GOBP%GO:0001947	heart looping	0.00935193403736327	0.00935193403736327	+1	NOTCH1,TGFBR2,SOX17
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY	0.00960078881329582	0.00960078881329582	+1	EGFR,MAP2K4,BRAF,PPP2R1A
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	regulation of smooth muscle cell proliferation	0.00960078881329582	0.00960078881329582	+1	PTEN,CTNNB1,CDKN1B,CDKN1A
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229	ventricular cardiac muscle tissue development	0.009723633252129212	0.009723633252129212	+1	NOTCH1,FGFR2,SMAD4
NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045912	negative regulation of carbohydrate metabolic process	0.009723633252129212	0.009723633252129212	+1	EP300,FOXA2,NCOR1
SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.7	SUMOylation of transcription cofactors	0.009723633252129212	0.009723633252129212	+1	NPM1,EP300,SIN3A
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214	regulation of protein targeting to mitochondrion	0.009723633252129212	0.009723633252129212	+1	FBXW7,BAP1,LRRK2
BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY	0.009723633252129212	0.009723633252129212	+1	EGFR,MAP2K4,CEBPA
IL 4 SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP395%HOMO SAPIENS	IL 4 signaling pathway	0.009723633252129212	0.009723633252129212	+1	CEBPA,EP300,PTPN11
IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY	IFN-gamma pathway	0.009723633252129212	0.009723633252129212	+1	PIK3CA,EP300,PTPN11
BONE DEVELOPMENT%GOBP%GO:0060348	bone development	0.009935670173556501	0.009935670173556501	+1	TP53,SOX9,FGFR2,FGFR3
GASTRULATION%GOBP%GO:0007369	gastrulation	0.010338252106437022	0.010338252106437022	+1	SETD2,FOXA2,SOX17,SMAD2
MACROPHAGE STIMULATING PROTEIN MSP SIGNALING%WIKIPATHWAYS_20240510%WP5353%HOMO SAPIENS	Macrophage stimulating protein MSP signaling	0.010338252106437022	0.010338252106437022	+1	PTEN,CTNNB1,PDGFRA,SMAD2
NEGATIVE REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045686	negative regulation of glial cell differentiation	0.010759447034272888	0.010759447034272888	+1	NF1,NOTCH1
REGULATION OF COLD-INDUCED THERMOGENESIS%GOBP%GO:0120161	regulation of cold-induced thermogenesis	0.010759447034272888	0.010759447034272888	+1	APC,RB1,NOTCH1,STK11,TLR4
TP53 REGULATES TRANSCRIPTION OF CASPASE ACTIVATORS AND CASPASES%REACTOME DATABASE ID RELEASE 81%6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	0.010759447034272888	0.010759447034272888	+1	TP53,ATM
