GO.ID	Description	p.Val	FDR	Phenotype	Genes
PID_EPHRINB_REV_PATHWAY%MSIGDB_C2%PID_EPHRINB_REV_PATHWAY	PID_EPHRINB_REV_PATHWAY	0.006315022535485662	0.006315022535485662	+1	PIK3CA,PIK3R1,MAP2K4
POSITIVE REGULATION OF HISTONE METHYLATION%GOBP%GO:0031062	positive regulation of histone methylation	0.006315022535485662	0.006315022535485662	+1	CTNNB1,BRCA1,SMAD4
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	response to epidermal growth factor	0.006315022535485662	0.006315022535485662	+1	EGFR,SOX9,PTPN11
PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY	PID_IL2_STAT5_PATHWAY	0.006315022535485662	0.006315022535485662	+1	PIK3CA,PIK3R1,PTPN11
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME%R-HSA-9615017.1	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	0.006315022535485662	0.006315022535485662	+1	SMAD4,SIN3A,SMAD2
PID_RAS_PATHWAY%MSIGDB_C2%PID_RAS_PATHWAY	PID_RAS_PATHWAY	0.006315022535485662	0.006315022535485662	+1	KRAS,NF1,NRAS
STRESS-INDUCED PREMATURE SENESCENCE%GOBP%GO:0090400	stress-induced premature senescence	0.006373886715540296	0.006373886715540296	+1	TP53,CDKN1A
ENTRY OF BACTERIUM INTO HOST CELL%GOBP%GO:0035635	entry of bacterium into host cell	0.006373886715540296	0.006373886715540296	+1	CTNNB1,CDH1
IMMATURE B CELL DIFFERENTIATION%GOBP%GO:0002327	immature B cell differentiation	0.006373886715540296	0.006373886715540296	+1	ATM,KIT
REGULATION OF PROTEIN LOCALIZATION TO CHROMATIN%GOBP%GO:1905634	regulation of protein localization to chromatin	0.006373886715540296	0.006373886715540296	+1	RB1,SETD2
DNA DAMAGE INDUCED PROTEIN PHOSPHORYLATION%GOBP%GO:0006975	DNA damage induced protein phosphorylation	0.006373886715540296	0.006373886715540296	+1	ATM,CHEK2
ENDOCHONDRAL BONE GROWTH%GOBP%GO:0003416	endochondral bone growth	0.006373886715540296	0.006373886715540296	+1	SOX9,FGFR3
REGULATION OF MAMMARY GLAND EPITHELIAL CELL PROLIFERATION%GOBP%GO:0033599	regulation of mammary gland epithelial cell proliferation	0.006373886715540296	0.006373886715540296	+1	GATA3,BRCA2
AXIS ELONGATION%GOBP%GO:0003401	axis elongation	0.006373886715540296	0.006373886715540296	+1	SOX9,FGFR2
MET ACTIVATES RAS SIGNALING%REACTOME%R-HSA-8851805.1	MET activates RAS signaling	0.006373886715540296	0.006373886715540296	+1	NRAS,HGF
RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN DIFFERENTIATION OF KERATINOCYTES%REACTOME%R-HSA-8939242.1	RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	0.006373886715540296	0.006373886715540296	+1	RUNX1,CBFB
CELLULAR RESPONSE TO UV-B%GOBP%GO:0071493	cellular response to UV-B	0.006373886715540296	0.006373886715540296	+1	STK11,CDKN1A
MAMMARY GLAND EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0060644	mammary gland epithelial cell differentiation	0.006373886715540296	0.006373886715540296	+1	AKT1,ERBB4
NEGATIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902106	negative regulation of leukocyte differentiation	0.006373886715540296	0.006373886715540296	+1	FBXW7,RUNX1,TLR4,CBFB
BINDING OF TCF LEF:CTNNB1 TO TARGET GENE PROMOTERS%REACTOME%R-HSA-4411364.3	Binding of TCF LEF:CTNNB1 to target gene promoters	0.006373886715540296	0.006373886715540296	+1	CTNNB1,AXIN2
LDLRAD4 AND WHAT WE KNOW ABOUT IT%WIKIPATHWAYS_20200810%WP4904%HOMO SAPIENS	LDLRAD4 and what we know about it	0.006373886715540296	0.006373886715540296	+1	TGFBR2,SMAD2
DUAL HIJACK MODEL OF VIF IN HIV INFECTION%WIKIPATHWAYS_20200810%WP3300%HOMO SAPIENS	Dual hijack model of Vif in HIV infection	0.006373886715540296	0.006373886715540296	+1	RUNX1,CBFB
RESPONSE TO GONADOTROPIN%GOBP%GO:0034698	response to gonadotropin	0.006373886715540296	0.006373886715540296	+1	NOTCH1,WT1
REGULATION OF ENDODEOXYRIBONUCLEASE ACTIVITY%GOBP%GO:0032071	regulation of endodeoxyribonuclease activity	0.006373886715540296	0.006373886715540296	+1	NPM1,AKT1
RUNX3 REGULATES WNT SIGNALING%REACTOME DATABASE ID RELEASE 73%8951430	RUNX3 regulates WNT signaling	0.006373886715540296	0.006373886715540296	+1	CTNNB1,CCND1
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-alpha transcription factor network	0.006373886715540296	0.006373886715540296	+1	NPM1,AKT1,EP300,SMAD4
POSITIVE REGULATION OF CD8-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation	0.006373886715540296	0.006373886715540296	+1	RUNX1,CBFB
PHOSPHATIDYLINOSITOL-3-PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	0.006373886715540296	0.006373886715540296	+1	PIK3CA,PIK3CG
REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620	regulation of DNA-templated transcription in response to stress	0.0063829595489841495	0.0063829595489841495	+1	TP53,VHL,NOTCH1,NFE2L2,EP300
REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0063829595489841495	0.0063829595489841495	+1	KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
NEGATIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902904	negative regulation of supramolecular fiber organization	0.0063829595489841495	0.0063829595489841495	+1	PIK3CA,APC,NAV3,PIK3R1,SMAD4
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	regulation of proteasomal protein catabolic process	0.006509148798552722	0.006509148798552722	+1	FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507	regulation of microtubule cytoskeleton organization	0.006509148798552722	0.006509148798552722	+1	APC,NAV3,CTNNB1,NPM1,EPHA3,BRCA1
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	regulation of mitotic sister chromatid segregation	0.006624544564489421	0.006624544564489421	+1	APC,RB1,ATM,ATRX
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY	0.006624544564489421	0.006624544564489421	+1	NPM1,AKT1,EP300,SMAD4
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	0.006734446067049224	0.006734446067049224	+1	CRIPAK,BRCA1,NCOR1
NEGATIVE REGULATION OF CELL ADHESION%GOBP%GO:0007162	negative regulation of cell adhesion	0.006734446067049224	0.006734446067049224	+1	PTEN,CDKN2A,NOTCH1,CDH1,RUNX1,AKT1,CBFB
OSTEOPONTIN-MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%OSTEOPONTIN-MEDIATED EVENTS	Osteopontin-mediated events	0.006734446067049224	0.006734446067049224	+1	PIK3CA,PIK3R1,MAP3K1
PID_AVB3_OPN_PATHWAY%MSIGDB_C2%PID_AVB3_OPN_PATHWAY	PID_AVB3_OPN_PATHWAY	0.006734446067049224	0.006734446067049224	+1	PIK3CA,PIK3R1,MAP3K1
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	negative regulation of smooth muscle cell proliferation	0.006734446067049224	0.006734446067049224	+1	PTEN,CDKN1B,CDKN1A
URETERIC BUD DEVELOPMENT%GOBP%GO:0001657	ureteric bud development	0.006734446067049224	0.006734446067049224	+1	GATA3,WT1,FGFR2
G2 DNA DAMAGE CHECKPOINT%GOBP%GO:0031572	G2 DNA damage checkpoint	0.006734446067049224	0.006734446067049224	+1	ATM,BRCA1,CDKN1A
DISASSEMBLY OF THE DESTRUCTION COMPLEX AND RECRUITMENT OF AXIN TO THE MEMBRANE%REACTOME%R-HSA-4641262.3	Disassembly of the destruction complex and recruitment of AXIN to the membrane	0.006734446067049224	0.006734446067049224	+1	APC,CTNNB1,PPP2R1A
PID_CD40_PATHWAY%MSIGDB_C2%PID_CD40_PATHWAY	PID_CD40_PATHWAY	0.006734446067049224	0.006734446067049224	+1	MAP3K1,MAP2K4,AKT1
TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME DATABASE ID RELEASE 73%2173789	TGF-beta receptor signaling activates SMADs	0.006734446067049224	0.006734446067049224	+1	SMAD4,TGFBR2,SMAD2
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME DATABASE ID RELEASE 73%2559582	Senescence-Associated Secretory Phenotype (SASP)	0.006828419798007854	0.006828419798007854	+1	CDKN2A,CDKN1B,CDKN1A,HIST1H2BD,CDKN2C
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	Integrin signalling pathway	0.00684695464413201	0.00684695464413201	+1	PIK3CA,PIK3R1,NRAS,MAP2K4,BRAF,PIK3CG
EPITHELIAL CELL MIGRATION%GOBP%GO:0010631	epithelial cell migration	0.006919528112047354	0.006919528112047354	+1	PIK3CA,AKT1,KIT,EGR3
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371	superpathway of inositol phosphate compounds	0.006919528112047354	0.006919528112047354	+1	PIK3CA,PTEN,PIK3R1,PIK3CG
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME DATABASE ID RELEASE 73%5685942	HDR through Homologous Recombination (HRR)	0.006919528112047354	0.006919528112047354	+1	ATM,BRCA1,BRCA2,ATR
CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669	cellular response to nutrient levels	0.007254295080276122	0.007254295080276122	+1	TP53,MTOR,LRRK2,FOXA2,CDKN1A,TAF1
P75(NTR)-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P75(NTR)-MEDIATED SIGNALING	p75(NTR)-mediated signaling	0.007284146902431161	0.007284146902431161	+1	TP53,PIK3CA,PIK3R1,AKT1
SIGNALING BY FGFR1 IN DISEASE%REACTOME DATABASE ID RELEASE 73%5655302	Signaling by FGFR1 in disease	0.007284146902431161	0.007284146902431161	+1	PIK3CA,PIK3R1,NRAS
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	mesonephric epithelium development	0.007284146902431161	0.007284146902431161	+1	GATA3,WT1,FGFR2
GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20200810%WP2363%HOMO SAPIENS	Gastric Cancer Network 2	0.007284146902431161	0.007284146902431161	+1	TP53,EGFR,CTNNB1
ANTERIOR/POSTERIOR AXIS SPECIFICATION%GOBP%GO:0009948	anterior/posterior axis specification	0.007284146902431161	0.007284146902431161	+1	TBX3,WT1,FOXA2
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	nephron morphogenesis	0.007284146902431161	0.007284146902431161	+1	GATA3,SOX9,WT1
NEGATIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0010677	negative regulation of cellular carbohydrate metabolic process	0.007284146902431161	0.007284146902431161	+1	EP300,FOXA2,NCOR1
OVARIAN INFERTILITY GENES%WIKIPATHWAYS_20200810%WP34%HOMO SAPIENS	Ovarian Infertility Genes	0.007284146902431161	0.007284146902431161	+1	ATM,CDKN1B,NCOR1
RAF ACTIVATION%REACTOME%R-HSA-5673000.2	RAF activation	0.007284146902431161	0.007284146902431161	+1	NRAS,BRAF,PPP2R1A
MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072164	mesonephric tubule development	0.007284146902431161	0.007284146902431161	+1	GATA3,WT1,FGFR2
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	nephron epithelium morphogenesis	0.007284146902431161	0.007284146902431161	+1	GATA3,SOX9,WT1
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	renal tubule morphogenesis	0.007284146902431161	0.007284146902431161	+1	GATA3,SOX9,WT1
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3	G2 M Checkpoints	0.007399444033875935	0.007399444033875935	+1	TP53,ATM,BRCA1,CHEK2,ATR,HIST1H2BD
HCMV EARLY EVENTS%REACTOME DATABASE ID RELEASE 73%9609690	HCMV Early Events	0.007543349149253122	0.007543349149253122	+1	EGFR,HIST1H2BD,TBL1XR1,NCOR1,EZH2
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	regulation of type I interferon production	0.007543349149253122	0.007543349149253122	+1	CTNNB1,TLR4,SETD2,EP300,PTPN11
AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667	ameboidal-type cell migration	0.007543349149253122	0.007543349149253122	+1	PIK3CA,AKT1,ERBB4,KIT,EGR3
EPITHELIUM MIGRATION%GOBP%GO:0090132	epithelium migration	0.007579300974982917	0.007579300974982917	+1	PIK3CA,AKT1,KIT,EGR3
PID_P75_NTR_PATHWAY%MSIGDB_C2%PID_P75_NTR_PATHWAY	PID_P75_NTR_PATHWAY	0.007579300974982917	0.007579300974982917	+1	TP53,PIK3CA,PIK3R1,AKT1
REGULATION OF STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0016202	regulation of striated muscle tissue development	0.007579300974982917	0.007579300974982917	+1	NOTCH1,ERBB4,FGFR2,SMAD4
REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903747	regulation of establishment of protein localization to mitochondrion	0.007579300974982917	0.007579300974982917	+1	TP53,FBXW7,BAP1,LRRK2
DNA REPLICATION%GOBP%GO:0006260	DNA replication	0.007579300974982917	0.007579300974982917	+1	ATM,ATRX,BRCA1,POLQ,BRCA2,ATR
NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146	negative regulation of cell motility	0.007602764066705736	0.007602764066705736	+1	PTEN,NAV3,NF1,GATA3,NOTCH1,CDH1,AKT1
NEGATIVE REGULATION OF JNK CASCADE%GOBP%GO:0046329	negative regulation of JNK cascade	0.007746689112253675	0.007746689112253675	+1	MAPK8IP1,MECOM,NCOR1
EGFR-DEPENDENT ENDOTHELIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EGFR-DEPENDENT ENDOTHELIN SIGNALING EVENTS	EGFR-dependent Endothelin signaling events	0.007746689112253675	0.007746689112253675	+1	EGFR,MTOR
RESISTIN AS A REGULATOR OF INFLAMMATION%WIKIPATHWAYS_20200810%WP4481%HOMO SAPIENS	Resistin as a regulator of inflammation	0.007746689112253675	0.007746689112253675	+1	PIK3CA,AKT1,PIK3CG
INLA-MEDIATED ENTRY OF LISTERIA MONOCYTOGENES INTO HOST CELLS%REACTOME%R-HSA-8876493.1	InlA-mediated entry of Listeria monocytogenes into host cells	0.007746689112253675	0.007746689112253675	+1	CTNNB1,CDH1
EMBRYONIC DIGESTIVE TRACT MORPHOGENESIS%GOBP%GO:0048557	embryonic digestive tract morphogenesis	0.007746689112253675	0.007746689112253675	+1	PDGFRA,FGFR2
PI3K AKT ACTIVATION%REACTOME%R-HSA-198203.3	PI3K AKT activation	0.007746689112253675	0.007746689112253675	+1	PIK3CA,PIK3R1
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.1	Resolution of D-loop Structures through Holliday Junction Intermediates	0.007746689112253675	0.007746689112253675	+1	ATM,BRCA1,BRCA2
NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116	negative regulation of organelle assembly	0.007746689112253675	0.007746689112253675	+1	BRCA1,LRRK2,SMAD4
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	cellular response to transforming growth factor beta stimulus	0.007746689112253675	0.007746689112253675	+1	SOX9,SMAD4,USP9X,TGFBR2,SMAD2
BIOCARTA_AT1R_PATHWAY%MSIGDB_C2%BIOCARTA_AT1R_PATHWAY	BIOCARTA_AT1R_PATHWAY	0.007746689112253675	0.007746689112253675	+1	EGFR,MAP3K1,MAP2K4
REGULATION OF NEPHRON TUBULE EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0072182	regulation of nephron tubule epithelial cell differentiation	0.007746689112253675	0.007746689112253675	+1	GATA3,CTNNB1
ACTIVATED NTRK2 SIGNALS THROUGH FRS2 AND FRS3%REACTOME%R-HSA-9028731.1	Activated NTRK2 signals through FRS2 and FRS3	0.007746689112253675	0.007746689112253675	+1	NRAS,PTPN11
NODAL SIGNALING PATHWAY%GOBP%GO:0038092	nodal signaling pathway	0.007746689112253675	0.007746689112253675	+1	ACVR1B,SMAD2
NEGATIVE REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046322	negative regulation of fatty acid oxidation	0.007746689112253675	0.007746689112253675	+1	AKT1,SOX9
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	regulation of myoblast differentiation	0.007746689112253675	0.007746689112253675	+1	NOTCH1,TBX3,SOX9
CELLULAR RESPONSE TO OXIDISED LOW-DENSITY LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	0.007746689112253675	0.007746689112253675	+1	AKT1,TLR4
PI5P REGULATES TP53 ACETYLATION%REACTOME%R-HSA-6811555.2	PI5P Regulates TP53 Acetylation	0.007746689112253675	0.007746689112253675	+1	TP53,EP300
POSITIVE REGULATION OF CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	0.007746689112253675	0.007746689112253675	+1	FOXA1,FOXA2
MAST CELL DEGRANULATION%GOBP%GO:0043303	mast cell degranulation	0.007746689112253675	0.007746689112253675	+1	PIK3CG,KIT
WHITE FAT CELL DIFFERENTIATION%WIKIPATHWAYS_20200810%WP4149%HOMO SAPIENS	White fat cell differentiation	0.007746689112253675	0.007746689112253675	+1	GATA3,CEBPA,MECOM
PI3K EVENTS IN ERBB4 SIGNALING%REACTOME%R-HSA-1250342.4	PI3K events in ERBB4 signaling	0.007746689112253675	0.007746689112253675	+1	PIK3CA,PIK3R1
POSITIVE REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046638	positive regulation of alpha-beta T cell differentiation	0.007746689112253675	0.007746689112253675	+1	RUNX1,TGFBR2,CBFB
REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135	regulation of peptidyl-serine phosphorylation	0.007746689112253675	0.007746689112253675	+1	PTEN,EGFR,AKT1,BRAF,NSD1
REGULATION OF RAS FAMILY ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RAS FAMILY ACTIVATION	Regulation of Ras family activation	0.007746689112253675	0.007746689112253675	+1	KRAS,NF1,NRAS
MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002279	mast cell activation involved in immune response	0.007746689112253675	0.007746689112253675	+1	PIK3CG,KIT
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	monoubiquitinated protein deubiquitination	0.007746689112253675	0.007746689112253675	+1	BAP1,ASXL1
REGULATION OF MUSCLE TISSUE DEVELOPMENT%GOBP%GO:1901861	regulation of muscle tissue development	0.007800979106584303	0.007800979106584303	+1	NOTCH1,ERBB4,FGFR2,SMAD4
NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035	negative regulation of response to wounding	0.007800979106584303	0.007800979106584303	+1	PTEN,CDKN1B,PDGFRA,CDKN1A
HISTONE MODIFICATIONS%WIKIPATHWAYS_20200810%WP2369%HOMO SAPIENS	Histone Modifications	0.007800979106584303	0.007800979106584303	+1	SETBP1,SETD2,NSD1,EZH2
ENDOTHELIUM DEVELOPMENT%GOBP%GO:0003158	endothelium development	0.007800979106584303	0.007800979106584303	+1	NOTCH1,CTNNB1,SMAD4,SOX17
PLATELET ACTIVATION%GOBP%GO:0030168	platelet activation	0.007904346035228145	0.007904346035228145	+1	PIK3CA,PIK3R1,PIK3CG,PDGFRA,PTPN11
NEGATIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010721	negative regulation of cell development	0.008068258415387752	0.008068258415387752	+1	PTEN,NF1,NOTCH1,FBXW7,SOX9,SMAD4
POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045621	positive regulation of lymphocyte differentiation	0.008186660678126505	0.008186660678126505	+1	GATA3,RUNX1,TGFBR2,CBFB
PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.3	PKMTs methylate histone lysines	0.008186660678126505	0.008186660678126505	+1	SETD2,NSD1,MECOM,EZH2
CELL-CELL COMMUNICATION%REACTOME DATABASE ID RELEASE 73%1500931	Cell-Cell communication	0.008186660678126505	0.008186660678126505	+1	PIK3CA,PIK3R1,CTNNB1,CDH1,PTPN11
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:0002244	hematopoietic progenitor cell differentiation	0.008314351778191847	0.008314351778191847	+1	TP53,FLT3,KIT
FCERI MEDIATED MAPK ACTIVATION%REACTOME%R-HSA-2871796.2	FCERI mediated MAPK activation	0.008314351778191847	0.008314351778191847	+1	MAP3K1,NRAS,MAP2K4
RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1	Resolution of D-Loop Structures	0.008314351778191847	0.008314351778191847	+1	ATM,BRCA1,BRCA2
IL8- AND CXCR2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR2-MEDIATED SIGNALING EVENTS	IL8- and CXCR2-mediated signaling events	0.008314351778191847	0.008314351778191847	+1	AKT1,PIK3CG,PPP2R1A
PID_IL8_CXCR2_PATHWAY%MSIGDB_C2%PID_IL8_CXCR2_PATHWAY	PID_IL8_CXCR2_PATHWAY	0.008314351778191847	0.008314351778191847	+1	AKT1,PIK3CG,PPP2R1A
SIGNALING BY WNT IN CANCER%REACTOME DATABASE ID RELEASE 73%4791275	Signaling by WNT in cancer	0.008314351778191847	0.008314351778191847	+1	APC,CTNNB1,PPP2R1A
ENDOCARDIAL CUSHION DEVELOPMENT%GOBP%GO:0003197	endocardial cushion development	0.008314351778191847	0.008314351778191847	+1	NOTCH1,SOX9,TGFBR2
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	negative regulation of mitotic nuclear division	0.008314351778191847	0.008314351778191847	+1	APC,ATM,ATRX
PID_MAPK_TRK_PATHWAY%MSIGDB_C2%PID_MAPK_TRK_PATHWAY	PID_MAPK_TRK_PATHWAY	0.008314351778191847	0.008314351778191847	+1	KRAS,NRAS,BRAF
TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY	Trk receptor signaling mediated by the MAPK pathway	0.008314351778191847	0.008314351778191847	+1	KRAS,NRAS,BRAF
CHONDROCYTE DIFFERENTIATION%GOBP%GO:0002062	chondrocyte differentiation	0.008314351778191847	0.008314351778191847	+1	RUNX1,SOX9,FGFR3
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055010	ventricular cardiac muscle tissue morphogenesis	0.008314351778191847	0.008314351778191847	+1	NOTCH1,FGFR2,SMAD4
SIGNALING BY NOTCH1%REACTOME DATABASE ID RELEASE 73%1980143	Signaling by NOTCH1	0.008532363379487038	0.008532363379487038	+1	NOTCH1,EP300,TBL1XR1,NCOR1
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	determination of left/right symmetry	0.008946830939914323	0.008946830939914323	+1	NOTCH1,TBX3,TGFBR2,SOX17
REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0019217	regulation of fatty acid metabolic process	0.008946830939914323	0.008946830939914323	+1	AKT1,SOX9,BRCA1,NCOR1
TISSUE MIGRATION%GOBP%GO:0090130	tissue migration	0.008946830939914323	0.008946830939914323	+1	PIK3CA,AKT1,KIT,EGR3
BMP SIGNALING PATHWAY%GOBP%GO:0030509	BMP signaling pathway	0.008946830939914323	0.008946830939914323	+1	SMAD4,USP9X,ACVR2A,SMAD2
BIOCARTA_CARM_ER_PATHWAY%MSIGDB_C2%BIOCARTA_CARM_ER_PATHWAY	BIOCARTA_CARM_ER_PATHWAY	0.00896826049585491	0.00896826049585491	+1	BRCA1,EP300,CCND1
POSITIVE REGULATION OF PRI-MIRNA TRANSCRIPTION BY RNA POLYMERASE II%GOBP%GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	0.00896826049585491	0.00896826049585491	+1	TP53,GATA3,WT1
LIVER DEVELOPMENT%GOBP%GO:0001889	liver development	0.00896826049585491	0.00896826049585491	+1	NF1,CEBPA,ARID5B
REGULATION OF VASCULAR SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	regulation of vascular smooth muscle cell proliferation	0.00896826049585491	0.00896826049585491	+1	PTEN,CDKN1B,CDKN1A
ST_G_ALPHA_I_PATHWAY%MSIGDB_C2%ST_G_ALPHA_I_PATHWAY	ST_G_ALPHA_I_PATHWAY	0.00896826049585491	0.00896826049585491	+1	EGFR,AKT1,BRAF
NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045912	negative regulation of carbohydrate metabolic process	0.00896826049585491	0.00896826049585491	+1	EP300,FOXA2,NCOR1
