GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0002526	acute inflammatory response	0.023333601943013836	0.023333601943013836	+1	S100A8,GSTP1,SERPINA1,CEBPB,IL1B,PLSCR1,PARK7
GO:1901215	negative regulation of neuron death	0.023415272471406557	0.023415272471406557	+1	GRN,CEBPB,SOD2,ARRB2,RHOA,TNFRSF1B,CHMP4B,PPT1,PARK7,ATF4
GO:0000281	mitotic cytokinesis	0.023618007311312427	0.023618007311312427	+1	RHOB,RHOA,CHMP4B,CHMP1B,CHMP2A,JTB
GO:0032088	negative regulation of NF-kappaB transcription factor activity	0.023618007311312427	0.023618007311312427	+1	PYCARD,SPI1,KLF4,NFKBIA,TMSB4X,ARRB2
GO:1902107	positive regulation of leukocyte differentiation	0.0237254639240866	0.0237254639240866	+1	TYROBP,SPI1,HLA-DRA,HLA-DRB1,ACTB,LGALS9,RHOA,TGFB1,ID2
GO:1903708	positive regulation of hemopoiesis	0.0237254639240866	0.0237254639240866	+1	TYROBP,SPI1,HLA-DRA,HLA-DRB1,ACTB,LGALS9,RHOA,TGFB1,ID2
GO:0080135	regulation of cellular response to stress	0.02397124173088085	0.02397124173088085	+1	GPX1,GRN,GSTP1,PYCARD,SPI1,KLF4,IL1B,ACTB,NCF1,BID,SOD2,SDCBP,ZNHIT1,DUSP1,MCL1,PPP4C,SF3B5,FLNA,ENY2,PARK7,ATF4,WAS
GO:0097345	mitochondrial outer membrane permeabilization	0.024226404273352885	0.024226404273352885	+1	BID,BNIP3L,SLC25A5,SLC25A6
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	0.02464722364055865	0.02464722364055865	+1	GSTP1,TSPO,CD33,LGALS9,ARRB2
GO:0032481	positive regulation of type I interferon production	0.02464722364055865	0.02464722364055865	+1	CD14,GAPDH,ISG15,HMGB2,OAS1
GO:0002698	negative regulation of immune effector process	0.025147289956429328	0.025147289956429328	+1	GRN,LGALS3,SPI1,FGL2,LGALS9,ARRB2,BST2
GO:0001959	regulation of cytokine-mediated signaling pathway	0.025480265365619488	0.025480265365619488	+1	GSTP1,PYCARD,ISG15,CARD16,SAMHD1,CASP1,CASP4,OAS1
GO:1990182	exosomal secretion	0.025579623538031553	0.025579623538031553	+1	SDCBP,SNF8,CHMP2A
GO:0042053	regulation of dopamine metabolic process	0.025579623538031553	0.025579623538031553	+1	ALDH2,ITGB2,PARK7
GO:0002281	macrophage activation involved in immune response	0.025579623538031553	0.025579623538031553	+1	TYROBP,GRN,IFI35
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	0.025579623538031553	0.025579623538031553	+1	TYROBP,SPI1,ITGB2
GO:0042069	regulation of catecholamine metabolic process	0.025579623538031553	0.025579623538031553	+1	ALDH2,ITGB2,PARK7
GO:0051492	regulation of stress fiber assembly	0.025742486915080208	0.025742486915080208	+1	RAC1,S100A10,RHOA,PFN1,WASF2,WAS
GO:0051262	protein tetramerization	0.025742486915080208	0.025742486915080208	+1	HLA-DRB1,ALDOA,SOD2,SAMHD1,VASP,OXA1L
GO:0002761	regulation of myeloid leukocyte differentiation	0.026044568265117665	0.026044568265117665	+1	TYROBP,CEBPB,HLA-DRB1,CCL3,MAFB,TGFB1,ID2
GO:0017004	cytochrome complex assembly	0.026112183973484825	0.026112183973484825	+1	CYBA,SCO2,UQCRFS1,COX17
GO:0045022	early endosome to late endosome transport	0.026112183973484825	0.026112183973484825	+1	SNX3,SNF8,FLNA,MSN
GO:0098751	bone cell development	0.026112183973484825	0.026112183973484825	+1	TYROBP,ANXA2,FLNA,WASF2
GO:0006417	regulation of translation	0.026852273234022065	0.026852273234022065	+1	GAPDH,RGS2,VIM,EIF4EBP1,ZFP36,SERP1,RHOA,PKM,YBX1,EIF1,EIF4E2,EIF3K,SH3BGRL,ATF4,ZNF706
GO:0008285	negative regulation of cell population proliferation	0.027055070202948013	0.027055070202948013	+1	TYROBP,AIF1,LST1,GSTP1,FTH1,S100A11,IFI30,TSPO,MNDA,CD33,IL8,CEBPB,KLF4,HLA-DRB1,IL1B,LGALS9,SOD2,WARS,RHOA,IFI35,DUSP1,TGFB1
GO:0006906	vesicle fusion	0.027055070202948013	0.027055070202948013	+1	ANXA2,STX11,VAMP8,STX10,CHMP4B,CHMP1B,CHMP2A
GO:0061025	membrane fusion	0.027409254469655964	0.027409254469655964	+1	FOLR3,ANXA2,STX11,GCA,VAMP8,STX10,CHMP4B,CHMP1B,CHMP2A
GO:0032509	endosome transport via multivesicular body sorting pathway	0.02801436104921748	0.02801436104921748	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0032506	cytokinetic process	0.02801436104921748	0.02801436104921748	+1	RHOA,CHMP4B,CHMP1B,CHMP2A
GO:0042417	dopamine metabolic process	0.02801436104921748	0.02801436104921748	+1	ALDH2,COMT,ITGB2,PARK7
GO:0030641	regulation of cellular pH	0.02801436104921748	0.02801436104921748	+1	GRN,ATP6V0B,SLC11A1,ATP6V1F,ATP6V0D1,PPT1
GO:0030901	midbrain development	0.02801436104921748	0.02801436104921748	+1	ACTB,COX6B1,RHOA,DYNLL1,UQCRQ,CALM2
GO:0022406	membrane docking	0.02801436104921748	0.02801436104921748	+1	STX11,STXBP2,VAMP8,STX10,SNX3,MSN
GO:0140467	integrated stress response signaling	0.02801436104921748	0.02801436104921748	+1	CEBPD,CEBPB,MAFB,ATF4
GO:0050920	regulation of chemotaxis	0.02801436104921748	0.02801436104921748	+1	AIF1,SPI1,RAC1,BST1,IL8,CCL3,TMSB4X,C5AR1,LGALS9,DUSP1
GO:0032733	positive regulation of interleukin-10 production	0.02801436104921748	0.02801436104921748	+1	PYCARD,LILRA5,ISG15,LGALS9
GO:0050829	defense response to Gram-negative bacterium	0.02801436104921748	0.02801436104921748	+1	LYZ,PYCARD,SLC11A1,MPEG1,RNASE6,HMGB2
GO:0051125	regulation of actin nucleation	0.02801436104921748	0.02801436104921748	+1	BRK1,GMFG,WASF2,WAS
GO:1900744	regulation of p38MAPK cascade	0.02801436104921748	0.02801436104921748	+1	SPI1,IL1B,NCF1,DUSP1
GO:0022604	regulation of cell morphogenesis	0.02827656044440654	0.02827656044440654	+1	LST1,RAC1,FGR,CCL3,HCK,ALDOA,RHOB,RHOG,ITGB2,RHOA,MSN
GO:0097734	extracellular exosome biogenesis	0.028620482586186703	0.028620482586186703	+1	SDCBP,SNF8,CHMP2A
GO:0090201	negative regulation of release of cytochrome c from mitochondria	0.028620482586186703	0.028620482586186703	+1	GPX1,PRELID1,ARRB2
GO:0048284	organelle fusion	0.02869898026062286	0.02869898026062286	+1	ANXA2,STX11,VAMP8,STX10,CHMP4B,CHMP1B,FIS1,CHMP2A
GO:0014015	positive regulation of gliogenesis	0.028897664347914125	0.028897664347914125	+1	TSPO,IL1B,TNFRSF1B,TGFB1,ID2
GO:0090174	organelle membrane fusion	0.028897664347914125	0.028897664347914125	+1	ANXA2,STX11,VAMP8,STX10,CHMP4B,CHMP1B,CHMP2A
GO:0022408	negative regulation of cell-cell adhesion	0.029648968574870635	0.029648968574870635	+1	LGALS3,SPI1,CEBPB,KLF4,HLA-DRB1,FGL2,LGALS9,MYADM,TGFB1
GO:0071478	cellular response to radiation	0.029648968574870635	0.029648968574870635	+1	CYBA,TIMP1,RHOB,CARD16,GRB2,TGFB1,ATF4,RBX1,CRIP1
GO:0048246	macrophage chemotaxis	0.03002191844446828	0.03002191844446828	+1	LGALS3,CCL3,C5AR1,CKLF
GO:0010712	regulation of collagen metabolic process	0.03002191844446828	0.03002191844446828	+1	CST3,VIM,ARRB2,TGFB1
GO:0010632	regulation of epithelial cell migration	0.03002191844446828	0.03002191844446828	+1	GRN,RAC1,CTSH,KLF4,TMSB4X,RHOB,GLIPR2,GLUL,RHOA,PFN1
GO:1903426	regulation of reactive oxygen species biosynthetic process	0.03002191844446828	0.03002191844446828	+1	CYBA,SOD2,RHOA,PARK7
GO:0045454	cell redox homeostasis	0.03002191844446828	0.03002191844446828	+1	GPX1,SLC11A1,PRDX5,PRDX6
GO:2000403	positive regulation of lymphocyte migration	0.03002191844446828	0.03002191844446828	+1	AIF1,PYCARD,CCL3,RHOA
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	0.03002191844446828	0.03002191844446828	+1	BID,BNIP3L,SLC25A5,SLC25A6
GO:0030217	T cell differentiation	0.030317469638516732	0.030317469638516732	+1	FCER1G,SPI1,HLA-DRA,HLA-DRB1,IL1B,FGL2,MAFB,PRELID1,ACTB,LGALS9,RHOA,TGFB1
GO:0048857	neural nucleus development	0.030317469638516732	0.030317469638516732	+1	ACTB,COX6B1,RHOA,DYNLL1,CALM2
GO:0010631	epithelial cell migration	0.030317469638516732	0.030317469638516732	+1	GPX1,GRN,RAC1,CTSH,KLF4,TMSB4X,RHOB,GLIPR2,GLUL,ITGB2,RHOA,PFN1
GO:0032507	maintenance of protein location in cell	0.030317469638516732	0.030317469638516732	+1	TSPO,TMSB10,SRGN,TMSB4X,PARK7
GO:0048871	multicellular organismal-level homeostasis	0.030826585049790942	0.030826585049790942	+1	LGALS2,LYZ,GPX1,SPI1,TNFSF13B,CTSH,CEBPB,IL1B,SLC11A1,MAFB,ACTB,ISG15,LGALS9,ZFP36,SLC25A5,ZNHIT1,HMGB2,CHMP4B,GNAS,TGFB1,OAS1,ID2,ATF4
GO:0033157	regulation of intracellular protein transport	0.03127610707727809	0.03127610707727809	+1	OAZ1,IL1B,BNIP3L,OAZ2,ITGB2,TGFB1,UBL5,FLNA,FIS1,PARK7
GO:0048872	homeostasis of number of cells	0.03145949958231574	0.03145949958231574	+1	LGALS2,SPI1,TNFSF13B,MAFB,ISG15,LGALS9,ZFP36,SLC25A5,ZNHIT1,HMGB2,TGFB1,ID2
GO:0010042	response to manganese ion	0.0315699035101455	0.0315699035101455	+1	TSPO,SOD2,ATF4
GO:0035455	response to interferon-alpha	0.0315699035101455	0.0315699035101455	+1	IFITM3,BST2,OAS1
GO:0048143	astrocyte activation	0.0315699035101455	0.0315699035101455	+1	GRN,IL1B,C5AR1
GO:2000401	regulation of lymphocyte migration	0.031657891151302	0.031657891151302	+1	AIF1,PYCARD,CCL3,RHOA,MSN
GO:0030837	negative regulation of actin filament polymerization	0.031657891151302	0.031657891151302	+1	CAPG,TMSB10,TMSB4X,PFN1,MYADM
GO:0019730	antimicrobial humoral response	0.03167986244207101	0.03167986244207101	+1	S100A9,LYZ,S100A12,GAPDH,IL8,SLC11A1,RNASE6
GO:0051209	release of sequestered calcium ion into cytosol	0.03167986244207101	0.03167986244207101	+1	CYBA,CCL3,FKBP1A,GSTO1,TGFB1,FLNA,CALM2
GO:0098927	vesicle-mediated transport between endosomal compartments	0.03179623158124854	0.03179623158124854	+1	SNX3,SNF8,FLNA,MSN
GO:0090132	epithelium migration	0.031957027136339376	0.031957027136339376	+1	GPX1,GRN,RAC1,CTSH,KLF4,TMSB4X,RHOB,GLIPR2,GLUL,ITGB2,RHOA,PFN1
GO:0051091	positive regulation of DNA-binding transcription factor activity	0.03278520990654378	0.03278520990654378	+1	S100A9,S100A8,PYCARD,S100A12,IL1B,LGALS9,CARD16,ITGB2,TGFB1,PARK7,LAMTOR5
GO:0034763	negative regulation of transmembrane transport	0.03286545433069232	0.03286545433069232	+1	OAZ1,RGS2,IL1B,GSTO1,OAZ2,TGFB1,CALM2
GO:0051283	negative regulation of sequestering of calcium ion	0.03286545433069232	0.03286545433069232	+1	CYBA,CCL3,FKBP1A,GSTO1,TGFB1,FLNA,CALM2
GO:0002548	monocyte chemotaxis	0.033383813135635924	0.033383813135635924	+1	AIF1,LGALS3,S100A12,CCL3,DUSP1
GO:0000165	MAPK cascade	0.03384280560784886	0.03384280560784886	+1	GSTP1,PYCARD,SPI1,S100A12,CTSH,LILRA5,RGS2,HLA-DRB1,CCL3,IL1B,C5AR1,LGALS9,NCF1,GLIPR2,LAMTOR1,GNAI2,ZFP36,ARRB2,LAMTOR2,SDCBP,GRB2,DUSP1,RBX1
GO:0030218	erythrocyte differentiation	0.034138893632096115	0.034138893632096115	+1	SPI1,MAFB,ISG15,ZFP36,SLC25A5,HMGB2,ID2
GO:0034109	homotypic cell-cell adhesion	0.034138893632096115	0.034138893632096115	+1	PLAUR,ACTB,CLIC1,GNAS,FIBP,FLNA
GO:2000249	regulation of actin cytoskeleton reorganization	0.034154455030966584	0.034154455030966584	+1	HCK,TGFB1,GMFG,PHPT1
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	0.034154455030966584	0.034154455030966584	+1	BID,BNIP3L,SLC25A5,SLC25A6
GO:0045055	regulated exocytosis	0.034456241017751625	0.034456241017751625	+1	SPI1,STX11,FGR,CCL3,HCK,STXBP2,LGALS9,VAMP8,GNAI2,ITGB2
GO:0140112	extracellular vesicle biogenesis	0.03499271844549664	0.03499271844549664	+1	SDCBP,SNF8,CHMP2A
GO:0072657	protein localization to membrane	0.03499271844549664	0.03499271844549664	+1	LGALS3,RAB32,S100A10,ACTB,NCF1,VAMP8,BID,RHOG,TIMM13,WDR83OS,ITGB2,RILPL2,SDCBP,NDUFB1,ATG3,MYADM,NDUFA13,VAMP5,CHMP4B,TGFB1,FLNA,SSR3,OXA1L,FIS1
GO:0034390	smooth muscle cell apoptotic process	0.03499271844549664	0.03499271844549664	+1	SOD2,ARRB2,ATF4
GO:0006081	cellular aldehyde metabolic process	0.03499271844549664	0.03499271844549664	+1	ALDH2,TKT,TALDO1,TPI1,PARK7
GO:0034391	regulation of smooth muscle cell apoptotic process	0.03499271844549664	0.03499271844549664	+1	SOD2,ARRB2,ATF4
GO:1902774	late endosome to lysosome transport	0.03499271844549664	0.03499271844549664	+1	CHMP4B,CHMP1B,CHMP2A
GO:0032722	positive regulation of chemokine production	0.03499271844549664	0.03499271844549664	+1	AIF1,PYCARD,IL1B,LGALS9,OAS1
GO:0051282	regulation of sequestering of calcium ion	0.035142577701106105	0.035142577701106105	+1	CYBA,CCL3,FKBP1A,GSTO1,TGFB1,FLNA,CALM2
GO:0007265	Ras protein signal transduction	0.03527908235415465	0.03527908235415465	+1	AIF1,GABARAP,RAC1,RHOB,RHOG,BRK1,RHOA,SDCBP,GRB2,DOK2,WASF2,PARK7,WAS
GO:0051341	regulation of oxidoreductase activity	0.035352292890304615	0.035352292890304615	+1	CYBA,IL1B,GNAI2,COX17,OXA1L,PARK7
GO:0043604	amide biosynthetic process	0.03555576397326929	0.03555576397326929	+1	OAZ1,GAPDH,RGS2,VIM,EIF4EBP1,EIF4A1,ASAH1,ZFP36,SERP1,OAZ2,WARS,RHOA,PKM,YBX1,UBA52,EIF1,EIF4E2,PPT1,MRPL23,EIF3K,MRPL54,SH3BGRL,MRPL20,ATF4,ZNF706,AURKAIP1
GO:0010001	glial cell differentiation	0.03605507613115707	0.03605507613115707	+1	S100A9,S100A8,GRN,VIM,IL1B,C5AR1,RHOA,TNFRSF1B,TGFB1,ID2
GO:0032388	positive regulation of intracellular transport	0.0361567674281822	0.0361567674281822	+1	OAZ1,ANXA2,IL1B,OAZ2,ITGB2,UBL5,FLNA,FIS1,MSN
GO:0097178	ruffle assembly	0.0361567674281822	0.0361567674281822	+1	AIF1,RAC1,RHOG,PFN1
GO:0090130	tissue migration	0.0361567674281822	0.0361567674281822	+1	GPX1,GRN,RAC1,CTSH,KLF4,TMSB4X,RHOB,GLIPR2,GLUL,ITGB2,RHOA,PFN1
GO:0006413	translational initiation	0.0361567674281822	0.0361567674281822	+1	EIF4EBP1,EIF4A1,EIF1,EIF4E2,EIF3K,SH3BGRL,ATF4
GO:0034248	regulation of amide metabolic process	0.0361567674281822	0.0361567674281822	+1	GAPDH,RGS2,VIM,EIF4EBP1,ZFP36,SERP1,RHOA,PKM,YBX1,EIF1,EIF4E2,EIF3K,SH3BGRL,PGAM1,ATF4,ZNF706
GO:0045621	positive regulation of lymphocyte differentiation	0.0361567674281822	0.0361567674281822	+1	SPI1,HLA-DRA,HLA-DRB1,ACTB,LGALS9,RHOA,TGFB1
GO:0051602	response to electrical stimulus	0.0361567674281822	0.0361567674281822	+1	CD14,AIF1,MT-CO1,SOD2
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	0.0361567674281822	0.0361567674281822	+1	GPX1,SOD2,MCL1,PARK7
GO:0051928	positive regulation of calcium ion transport	0.0361567674281822	0.0361567674281822	+1	LGALS3,TSPO,LILRA5,CCL3,GSTO1,ARRB2,CALM2
GO:0045639	positive regulation of myeloid cell differentiation	0.03640450076334987	0.03640450076334987	+1	TYROBP,HLA-DRB1,ISG15,HMGB2,TGFB1,ID2
GO:0070167	regulation of biomineral tissue development	0.03640450076334987	0.03640450076334987	+1	SRGN,CEBPB,CCL3,ISG15,TGFB1,ATF4
GO:1903201	regulation of oxidative stress-induced cell death	0.03640450076334987	0.03640450076334987	+1	GPX1,SOD2,MCL1,PARK7,ATF4
GO:0110020	regulation of actomyosin structure organization	0.03640450076334987	0.03640450076334987	+1	RAC1,S100A10,RHOA,PFN1,WASF2,WAS
GO:0090559	regulation of membrane permeability	0.03640450076334987	0.03640450076334987	+1	BID,BNIP3L,SLC25A5,SLC25A6,ALKBH7
GO:0072678	T cell migration	0.03640450076334987	0.03640450076334987	+1	AIF1,PYCARD,CCL3,RHOA,MSN
GO:0031341	regulation of cell killing	0.03640450076334987	0.03640450076334987	+1	TYROBP,SPI1,HLA-DRA,HLA-DRB1,LGALS9,ARRB2
GO:0007034	vacuolar transport	0.03675829948396652	0.03675829948396652	+1	GRN,PSAP,RHOB,ATP6V0D1,CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0051043	regulation of membrane protein ectodomain proteolysis	0.03772797373873182	0.03772797373873182	+1	IL1B,TIMP1,TNFRSF1B
GO:0090148	membrane fission	0.03772797373873182	0.03772797373873182	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0070555	response to interleukin-1	0.03772797373873182	0.03772797373873182	+1	CYBA,PYCARD,IL8,CEBPB,CCL3,IL1B,LGALS9
GO:0051220	cytoplasmic sequestering of protein	0.03772797373873182	0.03772797373873182	+1	NFKBIA,TMSB4X,FLNA
GO:0006213	pyrimidine nucleoside metabolic process	0.03772797373873182	0.03772797373873182	+1	TYMP,CDA,APOBEC3A
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	0.03772797373873182	0.03772797373873182	+1	CD14,CYBA,NINJ1,IFI35
GO:0051494	negative regulation of cytoskeleton organization	0.03772797373873182	0.03772797373873182	+1	CAPG,TMSB10,TMSB4X,PFN1,MYADM,GMFG,WASF2,WAS
GO:0034143	regulation of toll-like receptor 4 signaling pathway	0.03772797373873182	0.03772797373873182	+1	CD14,NINJ1,IFI35
GO:0034114	regulation of heterotypic cell-cell adhesion	0.03772797373873182	0.03772797373873182	+1	KLF4,IL1B,MYADM
GO:0022898	regulation of transmembrane transporter activity	0.03772797373873182	0.03772797373873182	+1	CTSS,ACTB,TMSB4X,FKBP1A,IFNGR2,GLRX,GSTO1,COX17,AHNAK,PARK7,CALM2
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	0.03772797373873182	0.03772797373873182	+1	BID,BNIP3L,SLC25A5,SLC25A6
GO:0010155	regulation of proton transport	0.03772797373873182	0.03772797373873182	+1	TMSB4X,COX17,PARK7
GO:1903305	regulation of regulated secretory pathway	0.03772797373873182	0.03772797373873182	+1	SPI1,FGR,STXBP2,LGALS9,VAMP8,GNAI2,ITGB2
GO:0010035	response to inorganic substance	0.03772797373873182	0.03772797373873182	+1	S100A8,CD14,GPX1,TSPO,CYBB,FOSB,JUND,NCF1,MT-CO1,RHOB,SOD2,MT2A,PLSCR1,LTA4H,PARK7,ATF4,CALM2,CRIP1
GO:0032870	cellular response to hormone stimulus	0.03779464739716647	0.03779464739716647	+1	AIF1,CTSS,CYBA,CTSB,CTSH,AGTRAP,IL1B,CTSD,FOSB,GNAI2,ZFP36,RHOA,PKM,GRB2,GNAS,TGFB1,MT-ND3,PARK7,APRT
GO:0031960	response to corticosteroid	0.03824115114991267	0.03824115114991267	+1	AIF1,CYBA,CYBB,FOSB,ZFP36,RHOA,TGFB1,MT-ND3
GO:0043467	regulation of generation of precursor metabolites and energy	0.03860892004764632	0.03860892004764632	+1	PRELID1,RHOA,OAS1,COX17,PGAM1,PARK7
GO:0032606	type I interferon production	0.03860892004764632	0.03860892004764632	+1	CD14,PYCARD,GAPDH,ISG15,HMGB2,OAS1
GO:0140888	interferon-mediated signaling pathway	0.03860892004764632	0.03860892004764632	+1	IFITM3,HCK,ISG15,IFNGR2,SAMHD1,OAS1
GO:0032479	regulation of type I interferon production	0.03860892004764632	0.03860892004764632	+1	CD14,PYCARD,GAPDH,ISG15,HMGB2,OAS1
GO:0051208	sequestering of calcium ion	0.03897677841462075	0.03897677841462075	+1	CYBA,CCL3,FKBP1A,GSTO1,TGFB1,FLNA,CALM2
GO:1903202	negative regulation of oxidative stress-induced cell death	0.04023213593728051	0.04023213593728051	+1	GPX1,SOD2,PARK7,ATF4
GO:0006885	regulation of pH	0.04023213593728051	0.04023213593728051	+1	GRN,ATP6V0B,SLC11A1,ATP6V1F,ATP6V0D1,PPT1
GO:0032963	collagen metabolic process	0.04023213593728051	0.04023213593728051	+1	CST3,CTSS,CTSB,VIM,ARRB2,TGFB1
GO:0035794	positive regulation of mitochondrial membrane permeability	0.04023213593728051	0.04023213593728051	+1	BID,BNIP3L,SLC25A5,SLC25A6
GO:0030168	platelet activation	0.04033182137801409	0.04033182137801409	+1	FCER1G,ACTB,CLIC1,PLSCR1,GNAS,FIBP,FLNA
GO:0090023	positive regulation of neutrophil chemotaxis	0.04118031371013041	0.04118031371013041	+1	RAC1,IL8,C5AR1
GO:0035458	cellular response to interferon-beta	0.04118031371013041	0.04118031371013041	+1	MNDA,NDUFA13,OAS1
GO:1901673	regulation of mitotic spindle assembly	0.04118031371013041	0.04118031371013041	+1	CHMP4B,CHMP1B,CHMP2A
GO:0030032	lamellipodium assembly	0.04118031371013041	0.04118031371013041	+1	RAC1,ARPC2,BRK1,WASF2,WAS
GO:1903306	negative regulation of regulated secretory pathway	0.04118031371013041	0.04118031371013041	+1	SPI1,LGALS9,GNAI2
GO:0070527	platelet aggregation	0.04118031371013041	0.04118031371013041	+1	ACTB,CLIC1,GNAS,FIBP,FLNA
GO:0001960	negative regulation of cytokine-mediated signaling pathway	0.04118031371013041	0.04118031371013041	+1	GSTP1,ISG15,CARD16,SAMHD1,OAS1
GO:0043410	positive regulation of MAPK cascade	0.04118031371013041	0.04118031371013041	+1	PYCARD,SPI1,S100A12,LILRA5,HLA-DRB1,CCL3,IL1B,C5AR1,LGALS9,NCF1,GLIPR2,LAMTOR1,GNAI2,ARRB2,LAMTOR2,SDCBP
GO:2000679	positive regulation of transcription regulatory region DNA binding	0.04118031371013041	0.04118031371013041	+1	KLF4,PARK7,LAMTOR5
GO:1903902	positive regulation of viral life cycle	0.04118031371013041	0.04118031371013041	+1	LGALS1,HLA-DRB1,LGALS9
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	0.04118031371013041	0.04118031371013041	+1	CYBA,CTSZ,RHOA
GO:0030316	osteoclast differentiation	0.04157383667438039	0.04157383667438039	+1	TYROBP,ANXA2,CEBPB,CCL3,MAFB,TGFB1
GO:0071985	multivesicular body sorting pathway	0.04254079214423291	0.04254079214423291	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0042789	mRNA transcription by RNA polymerase II	0.04254079214423291	0.04254079214423291	+1	ANXA2,S100A10,C5AR1,ATF4
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	0.04254079214423291	0.04254079214423291	+1	GPX1,LGALS3,HMGB2,PARK7
GO:0032008	positive regulation of TOR signaling	0.04254079214423291	0.04254079214423291	+1	LAMTOR4,LAMTOR1,LAMTOR2,LAMTOR5
GO:0018198	peptidyl-cysteine modification	0.04254079214423291	0.04254079214423291	+1	S100A9,S100A8,GAPDH,PARK7
GO:0032368	regulation of lipid transport	0.04280300000621442	0.04280300000621442	+1	TSPO,ANXA2,IL1B,PRELID1,NFKBIA,LAMTOR1,FIS1
GO:0031647	regulation of protein stability	0.043653008085913526	0.043653008085913526	+1	TYROBP,GRN,IFI30,PYCARD,GAPDH,CTSH,SERF2,PFDN5,PFN1,BAG1,FLNA,PARK7
GO:0031098	stress-activated protein kinase signaling cascade	0.044109507933080626	0.044109507933080626	+1	GSTP1,PYCARD,SPI1,IL1B,LGALS9,NCF1,ZFP36,RHOA,SDCBP,DUSP1
GO:0034101	erythrocyte homeostasis	0.044286498058204775	0.044286498058204775	+1	SPI1,MAFB,ISG15,ZFP36,SLC25A5,HMGB2,ID2
GO:1903038	negative regulation of leukocyte cell-cell adhesion	0.044286498058204775	0.044286498058204775	+1	LGALS3,CEBPB,KLF4,HLA-DRB1,FGL2,LGALS9,TGFB1
GO:0043457	regulation of cellular respiration	0.04489371876887092	0.04489371876887092	+1	PRELID1,RHOA,OAS1,PARK7
GO:1903578	regulation of ATP metabolic process	0.04489371876887092	0.04489371876887092	+1	TSPO,TMSB4X,FIS1
GO:0032515	negative regulation of phosphoprotein phosphatase activity	0.04489371876887092	0.04489371876887092	+1	LGALS3,FKBP1A,GNAI2
GO:0031468	nuclear membrane reassembly	0.04489371876887092	0.04489371876887092	+1	CHMP4B,CHMP1B,CHMP2A
GO:0099563	modification of synaptic structure	0.04489371876887092	0.04489371876887092	+1	RHOB,RHOA,PFN1
GO:0031103	axon regeneration	0.04489371876887092	0.04489371876887092	+1	GRN,TSPO,KLF4,FLNA
GO:0090307	mitotic spindle assembly	0.04489371876887092	0.04489371876887092	+1	RHOA,CHMP4B,CHMP1B,FLNA,CHMP2A
GO:0032753	positive regulation of interleukin-4 production	0.04489371876887092	0.04489371876887092	+1	FCER1G,CEBPB,LGALS9
GO:0070269	pyroptosis	0.04489371876887092	0.04489371876887092	+1	PYCARD,CASP1,CASP4
GO:0048679	regulation of axon regeneration	0.04489371876887092	0.04489371876887092	+1	GRN,KLF4,FLNA
GO:0071470	cellular response to osmotic stress	0.04489371876887092	0.04489371876887092	+1	PYCARD,TSPO,CASP1,SERPINB6
GO:0032967	positive regulation of collagen biosynthetic process	0.04489371876887092	0.04489371876887092	+1	VIM,ARRB2,TGFB1
GO:0043302	positive regulation of leukocyte degranulation	0.04489371876887092	0.04489371876887092	+1	FGR,VAMP8,ITGB2
GO:0045597	positive regulation of cell differentiation	0.04672411839736604	0.04672411839736604	+1	TYROBP,CEBPD,SPI1,TSPO,HLA-DRA,CEBPB,HLA-DRB1,IL1B,ACTB,ISG15,LGALS9,JUND,GLIPR2,ZFP36,SOD2,ARRB2,CLIC1,RHOA,SDCBP,TNFRSF1B,ZNHIT1,HMGB2,TGFB1,ID2
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	0.04739703698498706	0.04739703698498706	+1	CYBA,CTSZ,SOD2,RHOA
GO:0006953	acute-phase response	0.04739703698498706	0.04739703698498706	+1	SERPINA1,CEBPB,IL1B,PLSCR1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.04760573156462092	0.04760573156462092	+1	PYCARD,BID,SOD2,TNFRSF1B,MCL1,CRIP1
GO:0002456	T cell mediated immunity	0.04760573156462092	0.04760573156462092	+1	CTSH,HLA-DRA,HLA-DRB1,IL1B,TNFRSF1B,WAS
GO:1903008	organelle disassembly	0.047941879185604795	0.047941879185604795	+1	GABARAP,TSPO,BNIP3L,SLC25A5,ATG3,FIS1,PARK7
